order_id,restaurant_id,order_date,order_value_eur,order_channel,fulfilment_type,order_status
ORD-0000522,R-0003,2026-06-30,21.30,web,pickup,completed
ORD-0000523,R-0003,2026-06-22,32.92,web,delivery,completed
ORD-0000524,R-0003,2026-06-24,42.12,app,delivery,completed
ORD-0000525,R-0003,2026-06-24,30.23,web,delivery,refunded
ORD-0000526,R-0003,2026-06-19,58.82,app,delivery,completed
ORD-0000527,R-0003,2026-06-28,20.50,web,pickup,COMPLETED
ORD-0000528,R-0003,2026-06-19,12.72,app,delivery,completed
ORD-0000529,R-0003,2026-06-16,34.55,app,delivery,completed
ORD-0000530,R-0003,2026-06-09,18.46,web,delivery,completed
ORD-0000531,R-0003,2026-06-09,22.78,web,pickup,completed
ORD-0000532,R-0003,2026-06-22,12.12,app,delivery,completed
ORD-0000533,R-0003,2026-06-11,17.50,web,delivery,completed
ORD-0000534,R-0003,2026-06-22,13.57,web,pickup,completed
ORD-0000535,R-0003,2026-06-29,21.28,web,delivery,completed
ORD-0000536,R-0003,2026-06-13,23.38,web,delivery,COMPLETED
ORD-0000537,R-0003,2026-06-04,26.55,app,delivery,completed
ORD-0000538,R-0003,2026-06-20,46.56,app,pickup,completed
ORD-0000539,R-0003,2026-06-01,34.00,web,delivery,completed
ORD-0000540,R-0003,2026-06-24,12.90,app,delivery,COMPLETED
ORD-0000541,R-0003,2026-06-17,33.03,web,pickup,completed
ORD-0000542,R-0003,2026-06-15,26.79,web,delivery,completed
ORD-0000543,R-0003,2026-06-18,24.53,web,delivery,completed
ORD-0000544,R-0003,2026-06-16,25.32,app,delivery,completed
ORD-0000545,R-0003,2026-06-11,27.86,web,pickup,completed
ORD-0000546,R-0003,2026-06-09,19.09,web,delivery,completed
ORD-0000547,R-0003,2026-06-13,25.56,app,delivery,completed
ORD-0000548,R-0003,2026-06-27,45.47,app,delivery,completed
ORD-0000549,R-0003,2026-06-05,20.52,app,delivery,Completed
ORD-0000550,R-0003,2026-06-11,16.56,app,pickup,completed
ORD-0000551,R-0003,2026-06-06,26.90,web,delivery,completed
ORD-0000552,R-0003,2026-06-13,17.14,web,delivery,completed
ORD-0000553,R-0003,2026-06-05,13.35,app,pickup,completed
ORD-0000554,R-0003,2026-06-23,22.11,web,delivery,Completed
ORD-0000555,R-0003,2026-06-04,47.08,app,delivery,completed
ORD-0000556,R-0003,2026-06-20,27.16,app,pickup,completed
ORD-0000557,R-0003,2026-06-09,27.56,app,delivery,completed
ORD-0000558,R-0003,2026-06-14,11.25,web,delivery,completed
