order_id,restaurant_id,order_date,order_value_eur,order_channel,fulfilment_type,order_status
ORD-0000046,R-0002,2025-10-17,25.85,web,delivery,completed
ORD-0000047,R-0002,2025-10-29,26.18,app,delivery,completed
ORD-0000048,R-0002,2025-10-01,38.21,app,delivery,completed
ORD-0000049,R-0002,2025-10-03,38.19,app,delivery,completed
ORD-0000050,R-0002,2025-10-13,37.96,app,pickup,completed
ORD-0000051,R-0002,2025-10-21,11.57,app,delivery,completed
ORD-0000052,R-0002,2025-10-15,47.44,app,delivery,completed
ORD-0000053,R-0002,2025-10-28,33.65,web,delivery,completed
ORD-0000054,R-0002,2025-10-02,59.58,app,pickup,completed
ORD-0000055,R-0002,2025-10-11,23.30,web,delivery,completed
ORD-0000056,R-0002,2025-10-11,17.14,web,delivery,completed
ORD-0000057,R-0002,2025-10-11,29.84,app,delivery,completed
ORD-0000058,R-0002,2025-10-16,25.29,app,delivery,completed
ORD-0000059,R-0002,2025-10-25,36.53,app,pickup,completed
ORD-0000060,R-0002,2025-10-10,41.68,app,pickup,COMPLETED
ORD-0000061,R-0002,2025-10-24,28.97,web,pickup,completed
ORD-0000062,R-0002,2025-10-05,27.61,app,delivery,completed
ORD-0000063,R-0002,2025-10-18,35.07,app,delivery,completed
ORD-0000064,R-0002,2025-10-12,27.48,web,pickup,completed
ORD-0000065,R-0002,2025-10-17,26.77,web,delivery,completed
ORD-0000066,R-0002,2025-10-04,41.19,web,pickup,completed
ORD-0000067,R-0002,2025-10-30,40.90,app,delivery,completed
ORD-0000068,R-0002,2025-10-29,38.71,web,delivery,completed
ORD-0000069,R-0002,2025-10-26,28.25,app,delivery,COMPLETED
ORD-0000070,R-0002,2025-10-28,14.11,app,delivery,completed
ORD-0000071,R-0002,2025-10-05,28.42,web,delivery,completed
ORD-0000072,R-0002,2025-10-16,21.74,web,delivery,COMPLETED
ORD-0000073,R-0002,2025-10-10,28.59,app,delivery,completed
ORD-0000074,R-0002,2025-10-28,22.34,app,delivery,Completed
ORD-0000075,R-0002,2025-10-06,27.39,app,pickup,CANCELLED
ORD-0000076,R-0002,2025-10-07,19.91,web,delivery,completed
ORD-0000077,R-0002,2025-10-22,18.46,web,pickup,completed
ORD-0000078,R-0002,2025-10-03,43.66,app,delivery,completed
ORD-0000079,R-0002,2025-10-24,21.98,app,delivery,completed
ORD-0000080,R-0002,2025-10-09,27.57,web,delivery,completed
ORD-0000081,R-0002,2025-10-21,37.17,web,pickup,completed
ORD-0000082,R-0002,2025-10-27,36.70,app,delivery,completed
ORD-0000083,R-0002,2025-10-19,38.19,app,pickup,completed
ORD-0000084,R-0002,2025-10-07,30.31,web,delivery,completed
ORD-0004197,R-0006,2025-10-08,17.85,web,delivery,completed
ORD-0004198,R-0006,2025-10-05,35.40,web,delivery,Completed
ORD-0004199,R-0006,2025-10-03,99.40,app,delivery,completed
ORD-0004200,R-0006,2025-10-07,18.77,web,pickup,refunded
ORD-0004201,R-0006,2025-10-08,34.43,app,delivery,completed
ORD-0004202,R-0006,2025-10-11,40.30,web,delivery,completed
ORD-0004203,R-0006,2025-10-30,39.11,app,delivery,completed
ORD-0004204,R-0006,2025-10-20,22.84,web,pickup,completed
ORD-0004205,R-0006,2025-10-22,39.24,app,delivery,completed
ORD-0004206,R-0006,2025-10-04,28.88,web,delivery,completed
ORD-0004207,R-0006,2025-10-06,19.30,web,delivery,completed
ORD-0004208,R-0006,2025-10-28,46.02,web,delivery,completed
ORD-0004209,R-0006,2025-10-20,41.44,app,delivery,completed
ORD-0004210,R-0006,2025-10-25,24.67,app,delivery,completed
ORD-0004211,R-0006,2025-10-11,28.79,app,delivery,completed
ORD-0004212,R-0006,2025-10-18,28.41,web,pickup,completed
ORD-0004213,R-0006,2025-10-16,17.84,app,delivery,completed
ORD-0004214,R-0006,2025-10-07,42.95,app,delivery,completed
ORD-0004215,R-0006,2025-10-26,47.02,web,delivery,completed
ORD-0004216,R-0006,2025-10-11,31.09,app,delivery,completed
ORD-0004217,R-0006,2025-10-15,32.18,web,pickup,completed
ORD-0004218,R-0006,2025-10-04,36.61,app,pickup,completed
ORD-0004219,R-0006,2025-10-20,35.54,web,delivery,completed
ORD-0004220,R-0006,2025-10-25,21.46,app,pickup,completed
ORD-0004221,R-0006,2025-10-13,38.86,web,delivery,completed
ORD-0004802,R-0009,2025-10-10,43.54,app,pickup,completed
ORD-0004803,R-0009,2025-10-27,24.45,app,delivery,completed
