order_id,restaurant_id,order_date,order_value_eur,order_channel,fulfilment_type,order_status
ORD-0004059,R-0006,2025-03-16,"50,33",app,pickup,completed
ORD-0004060,R-0006,2025-03-26,"29,06",web,delivery,completed
ORD-0004061,R-0006,2025-03-24,"38,21",app,delivery,completed
ORD-0004062,R-0006,2025-03-22,"39,01",app,delivery,completed
ORD-0004063,R-0006,2025-03-22,"48,34",app,delivery,completed
ORD-0004064,R-0006,2025-03-20,"24,10",app,delivery,completed
ORD-0004065,R-0006,2025-03-29,"11,44",web,delivery,completed
ORD-0005847,R-0010,2025-03-05,"40,79",app,delivery,completed
ORD-0005848,R-0010,2025-03-09,"34,08",web,delivery,completed
ORD-0005849,R-0010,2025-03-29,"53,87",app,pickup,completed
ORD-0005850,R-0010,2025-03-28,"54,49",web,pickup,completed
ORD-0005851,R-0010,2025-03-15,"16,64",web,pickup,completed
ORD-0005852,R-0010,2025-03-15,"58,53",web,pickup,Completed
ORD-0005853,R-0010,2025-03-18,"44,74",web,pickup,completed
ORD-0005854,R-0010,2025-03-03,"47,00",web,delivery,COMPLETED
ORD-0005855,R-0010,2025-03-08,"71,64",web,pickup,cancelled
ORD-0005856,R-0010,2025-03-19,"21,86",web,delivery,Completed
ORD-0005857,R-0010,2025-03-10,"26,67",web,pickup,completed
ORD-0005858,R-0010,2025-03-07,"44,88",web,delivery,cancelled
ORD-0005859,R-0010,2025-03-21,"19,33",web,pickup,completed
ORD-0005860,R-0010,2025-03-18,"39,41",web,delivery,completed
ORD-0005861,R-0010,2025-03-10,"58,55",app,delivery,completed
ORD-0005862,R-0010,2025-03-29,"53,44",web,delivery,completed
ORD-0005863,R-0010,2025-03-25,"43,94",web,delivery,COMPLETED
ORD-0005864,R-0010,2025-03-19,"39,10",web,pickup,COMPLETED
ORD-0005865,R-0010,2025-03-07,"39,26",web,delivery,Completed
ORD-0005866,R-0010,2025-03-21,"38,42",web,delivery,cancelled
ORD-0005867,R-0010,2025-03-22,"50,19",web,pickup,COMPLETED
ORD-0005868,R-0010,2025-03-19,"23,88",web,pickup,completed
ORD-0005869,R-0010,2025-03-21,"79,65",app,pickup,COMPLETED
ORD-0005870,R-0010,2025-03-06,"32,37",app,delivery,completed
ORD-0005871,R-0010,2025-03-11,"52,56",app,delivery,completed
ORD-0005872,R-0010,2025-03-28,"47,48",web,delivery,completed
ORD-0005873,R-0010,2025-03-05,"27,70",web,pickup,completed
ORD-0005874,R-0010,2025-03-19,"69,20",web,pickup,completed
ORD-0005875,R-0010,2025-03-29,"69,05",app,pickup,COMPLETED
ORD-0005876,R-0010,2025-03-01,"25,60",app,pickup,completed
ORD-0005877,R-0010,2025-03-30,"44,82",web,delivery,completed
ORD-0005878,R-0010,2025-03-28,"49,79",app,delivery,completed
ORD-0005879,R-0010,2025-03-22,"21,22",web,pickup,completed
ORD-0005880,R-0010,2025-03-22,"20,84",app,delivery,completed
ORD-0005881,R-0010,2025-03-28,"33,73",app,pickup,completed
ORD-0005882,R-0010,2025-03-06,"26,10",web,pickup,completed
ORD-0005883,R-0010,2025-03-22,"31,18",web,delivery,completed
ORD-0005884,R-0010,2025-03-11,"26,10",app,pickup,completed
ORD-0005885,R-0010,2025-03-28,"44,01",app,delivery,completed
ORD-0005886,R-0010,2025-03-17,"30,55",app,delivery,completed
ORD-0005887,R-0010,2025-03-24,"64,72",app,delivery,Completed
ORD-0005888,R-0010,2025-03-06,"45,64",web,delivery,completed
ORD-0005889,R-0010,2025-03-08,"62,02",web,pickup,completed
ORD-0005890,R-0010,2025-03-27,"22,68",app,delivery,completed
ORD-0005891,R-0010,2025-03-13,"33,72",web,delivery,completed
ORD-0005892,R-0010,2025-03-16,"48,48",app,delivery,completed
ORD-0005893,R-0010,2025-03-23,"54,58",app,pickup,COMPLETED
ORD-0005894,R-0010,2025-03-06,"33,48",web,delivery,completed
ORD-0005895,R-0010,2025-03-09,"38,19",app,pickup,completed
ORD-0005896,R-0010,2025-03-10,"36,85",web,delivery,completed
ORD-0005897,R-0010,2025-03-29,"41,21",web,pickup,COMPLETED
ORD-0005898,R-0010,2025-03-05,"95,88",web,delivery,completed
ORD-0005899,R-0010,2025-03-12,"47,96",web,delivery,completed
ORD-0005900,R-0010,2025-03-30,"46,76",app,delivery,completed
ORD-0005901,R-0010,2025-03-27,"26,63",web,pickup,completed
ORD-0005902,R-0010,2025-03-21,"29,02",web,pickup,completed
ORD-0005903,R-0010,2025-03-17,"39,39",web,pickup,completed
ORD-0005904,R-0010,2025-03-27,"65,12",app,delivery,completed
ORD-0005905,R-0010,2025-03-30,"42,76",app,pickup,completed
ORD-0005906,R-0010,2025-03-29,"43,45",app,pickup,completed
ORD-0016120,R-0025,2025-03-20,"22,07",web,delivery,completed
ORD-0016121,R-0025,2025-03-14,"20,63",app,pickup,Completed
ORD-0016122,R-0025,2025-03-18,"21,45",web,pickup,Completed
ORD-0016123,R-0025,2025-03-05,"26,59",app,delivery,completed
ORD-0016124,R-0025,2025-03-29,"32,70",app,delivery,completed
ORD-0016125,R-0025,2025-03-28,"18,81",web,delivery,completed
ORD-0016126,R-0025,2025-03-30,"14,19",web,delivery,completed
ORD-0016127,R-0025,2025-03-23,"31,14",app,delivery,completed
ORD-0016128,R-0025,2025-03-22,"50,98",app,delivery,COMPLETED
ORD-0016129,R-0025,2025-03-02,"28,42",app,delivery,completed
ORD-0016130,R-0025,2025-03-14,"20,87",app,delivery,completed
ORD-0016131,R-0025,2025-03-01,"25,48",app,delivery,completed
ORD-0016132,R-0025,2025-03-29,"24,87",web,delivery,completed
ORD-0016133,R-0025,2025-03-19,"21,49",app,delivery,completed
ORD-0016134,R-0025,2025-03-02,"17,06",app,pickup,completed
ORD-0016135,R-0025,2025-03-19,"31,03",app,pickup,completed
ORD-0016136,R-0025,2025-03-21,"17,71",web,delivery,completed
ORD-0016137,R-0025,2025-03-31,"30,73",web,delivery,completed
ORD-0016138,R-0025,2025-03-21,"28,55",app,delivery,completed
ORD-0016139,R-0025,2025-03-26,"36,18",app,pickup,completed
ORD-0016140,R-0025,2025-03-24,"28,19",web,pickup,completed
ORD-0016141,R-0025,2025-03-23,"10,24",app,pickup,completed
ORD-0016142,R-0025,2025-03-04,"13,16",web,pickup,completed
ORD-0016143,R-0025,2025-03-11,"22,30",web,pickup,completed
ORD-0016144,R-0025,2025-03-24,"39,70",web,delivery,COMPLETED
ORD-0016145,R-0025,2025-03-28,"20,41",web,delivery,COMPLETED
ORD-0016146,R-0025,2025-03-06,"13,32",app,pickup,completed
ORD-0016147,R-0025,2025-03-01,"31,27",app,pickup,completed
ORD-0016148,R-0025,2025-03-27,"39,10",app,delivery,completed
ORD-0016149,R-0025,2025-03-08,"17,70",web,delivery,completed
ORD-0016150,R-0025,2025-03-16,"19,46",web,delivery,completed
ORD-0016151,R-0025,2025-03-31,"39,12",app,delivery,completed
ORD-0016152,R-0025,2025-03-23,"14,90",web,delivery,refunded
ORD-0016153,R-0025,2025-03-06,"14,87",web,pickup,COMPLETED
ORD-0016154,R-0025,2025-03-29,"15,97",app,delivery,completed
ORD-0016155,R-0025,2025-03-07,"24,99",app,pickup,completed
ORD-0016156,R-0025,2025-03-27,"19,68",app,delivery,completed
ORD-0016157,R-0025,2025-03-01,"18,97",app,delivery,completed
ORD-0016158,R-0025,2025-03-08,"32,20",app,delivery,completed
ORD-0016159,R-0025,2025-03-04,"29,24",app,delivery,completed
ORD-0016160,R-0025,2025-03-18,"36,58",app,delivery,completed
ORD-0016161,R-0025,2025-03-20,"22,25",app,pickup,completed
ORD-0016162,R-0025,2025-03-22,"31,04",app,delivery,completed
ORD-0016163,R-0025,2025-03-09,"15,63",web,pickup,completed
ORD-0016164,R-0025,2025-03-30,"30,47",web,pickup,completed
ORD-0016165,R-0025,2025-03-01,"31,00",web,delivery,completed
ORD-0016166,R-0025,2025-03-10,"16,42",web,pickup,completed
ORD-0016167,R-0025,2025-03-02,"29,22",web,pickup,completed
ORD-0016168,R-0025,2025-03-12,"23,79",web,pickup,Completed
ORD-0016169,R-0025,2025-03-30,"27,78",web,delivery,completed
ORD-0016170,R-0025,2025-03-09,"33,06",app,delivery,completed
ORD-0016171,R-0025,2025-03-10,"23,22",app,pickup,completed
ORD-0016172,R-0025,2025-03-09,"35,67",web,pickup,completed
ORD-0016173,R-0025,2025-03-27,"14,64",web,pickup,completed
ORD-0016174,R-0025,2025-03-19,"16,01",app,pickup,completed
ORD-0016175,R-0025,2025-03-14,"22,24",web,pickup,completed
ORD-0016176,R-0025,2025-03-12,"16,56",web,delivery,COMPLETED
ORD-0016177,R-0025,2025-03-22,"25,85",app,pickup,Completed
ORD-0016178,R-0025,2025-03-31,"19,34",app,pickup,completed
ORD-0016179,R-0025,2025-03-15,"21,18",web,pickup,completed
ORD-0016180,R-0025,2025-03-08,"20,96",app,delivery,completed
ORD-0016181,R-0025,2025-03-13,"23,77",app,pickup,Completed
ORD-0016182,R-0025,2025-03-06,"21,78",web,pickup,COMPLETED
ORD-0016183,R-0025,2025-03-21,"26,88",web,pickup,completed
ORD-0016184,R-0025,2025-03-01,"20,50",app,pickup,completed
ORD-0016185,R-0025,2025-03-14,"12,17",app,delivery,completed
ORD-0016186,R-0025,2025-03-01,"30,71",app,delivery,completed
ORD-0016187,R-0025,2025-03-01,"17,82",app,pickup,completed
ORD-0016188,R-0025,2025-03-13,"24,13",app,pickup,completed
ORD-0016189,R-0025,2025-03-24,"21,81",app,delivery,COMPLETED
ORD-0016190,R-0025,2025-03-21,"52,02",web,delivery,completed
ORD-0016191,R-0025,2025-03-29,"9,03",web,delivery,completed
ORD-0016192,R-0025,2025-03-14,"18,62",app,delivery,completed
ORD-0016193,R-0025,2025-03-06,"24,96",web,delivery,completed
ORD-0016194,R-0025,2025-03-02,"13,27",app,pickup,completed
ORD-0016195,R-0025,2025-03-08,"23,19",web,delivery,completed
ORD-0025572,R-0050,2025-03-23,"17,62",app,delivery,Completed
ORD-0025573,R-0050,2025-03-07,"27,86",app,delivery,completed
ORD-0025574,R-0050,2025-03-19,"19,35",app,delivery,completed
ORD-0025575,R-0050,2025-03-07,"22,31",app,pickup,completed
ORD-0025576,R-0050,2025-03-16,"45,03",app,delivery,completed
ORD-0025577,R-0050,2025-03-19,"20,12",web,delivery,COMPLETED
ORD-0025578,R-0050,2025-03-31,"55,28",web,delivery,completed
ORD-0025579,R-0050,2025-03-05,"20,78",app,delivery,completed
ORD-0025580,R-0050,2025-03-14,"19,40",web,pickup,completed
ORD-0025581,R-0050,2025-03-27,"42,52",web,delivery,completed
ORD-0025582,R-0050,2025-03-28,"27,80",app,delivery,completed
ORD-0025583,R-0050,2025-03-07,"43,39",app,delivery,completed
ORD-0025584,R-0050,2025-03-01,"15,30",app,pickup,COMPLETED
ORD-0025585,R-0050,2025-03-01,"10,74",app,delivery,COMPLETED
ORD-0025586,R-0050,2025-03-28,"8,50",web,delivery,completed
ORD-0025587,R-0050,2025-03-12,"12,66",app,pickup,completed
ORD-0025588,R-0050,2025-03-25,"13,09",app,delivery,Completed
ORD-0025589,R-0050,2025-03-02,"30,63",app,delivery,completed
ORD-0025590,R-0050,2025-03-05,"20,94",app,pickup,completed
ORD-0025591,R-0050,2025-03-08,"21,48",web,delivery,completed
ORD-0025644,R-0053,2025-03-13,"23,86",app,pickup,Completed
ORD-0025645,R-0053,2025-03-01,"37,68",web,delivery,completed
ORD-0025646,R-0053,2025-03-14,"41,76",web,delivery,completed
ORD-0025647,R-0053,2025-03-30,"39,58",web,pickup,completed
ORD-0025648,R-0053,2025-03-29,"15,54",app,delivery,completed
ORD-0025649,R-0053,2025-03-14,"22,37",web,pickup,completed
ORD-0025650,R-0053,2025-03-02,"29,24",app,delivery,completed
ORD-0025651,R-0053,2025-03-07,"24,86",app,pickup,Completed
ORD-0025652,R-0053,2025-03-13,"26,33",web,pickup,completed
ORD-0025653,R-0053,2025-03-17,"21,03",web,delivery,completed
ORD-0025654,R-0053,2025-03-26,"38,35",web,pickup,completed
ORD-0025655,R-0053,2025-03-23,"34,00",app,delivery,completed
ORD-0025656,R-0053,2025-03-06,"23,84",web,pickup,completed
ORD-0025657,R-0053,2025-03-27,"27,21",web,delivery,completed
ORD-0025658,R-0053,2025-03-28,"33,38",web,delivery,completed
ORD-0025659,R-0053,2025-03-09,"50,92",web,pickup,COMPLETED
ORD-0025660,R-0053,2025-03-29,"27,43",web,delivery,completed
ORD-0025661,R-0053,2025-03-26,"33,28",web,pickup,completed
ORD-0025662,R-0053,2025-03-04,"22,89",app,delivery,Completed
ORD-0025663,R-0053,2025-03-18,"19,30",app,delivery,COMPLETED
ORD-0025664,R-0053,2025-03-26,"52,89",web,pickup,completed
ORD-0025665,R-0053,2025-03-06,"23,44",web,delivery,completed
ORD-0025666,R-0053,2025-03-14,"21,52",web,delivery,completed
ORD-0025667,R-0053,2025-03-27,"32,32",web,delivery,completed
ORD-0025668,R-0053,2025-03-03,"22,53",app,delivery,completed
ORD-0025669,R-0053,2025-03-30,"36,05",app,pickup,refunded
ORD-0025670,R-0053,2025-03-31,"20,69",web,pickup,completed
ORD-0033521,R-0074,2025-03-29,"39,05",web,delivery,completed
ORD-0033522,R-0074,2025-03-30,"31,47",web,delivery,completed
ORD-0033523,R-0074,2025-03-09,"32,52",app,pickup,completed
ORD-0033524,R-0074,2025-03-09,"33,84",app,pickup,completed
ORD-0033525,R-0074,2025-03-26,"21,06",app,delivery,completed
ORD-0033526,R-0074,2025-03-16,"15,34",app,pickup,completed
ORD-0033527,R-0074,2025-03-09,"27,63",app,delivery,completed
ORD-0033528,R-0074,2025-03-22,"16,41",app,pickup,completed
ORD-0033529,R-0074,2025-03-11,"26,87",app,pickup,completed
ORD-0033530,R-0074,2025-03-08,"45,91",web,delivery,completed
ORD-0033531,R-0074,2025-03-15,"16,13",web,delivery,completed
ORD-0033532,R-0074,2025-03-10,"39,00",app,delivery,completed
ORD-0033533,R-0074,2025-03-30,"45,75",app,delivery,completed
ORD-0033534,R-0074,2025-03-24,"27,17",app,delivery,completed
ORD-0033535,R-0074,2025-03-10,"28,33",app,delivery,completed
ORD-0033536,R-0074,2025-03-30,"35,06",app,pickup,completed
ORD-0036383,R-0081,2025-03-21,"59,20",app,pickup,Completed
ORD-0036384,R-0081,2025-03-23,"50,49",web,delivery,completed
ORD-0036385,R-0081,2025-03-26,"56,76",app,pickup,completed
ORD-0036386,R-0081,2025-03-30,"28,83",web,delivery,completed
ORD-0036387,R-0081,2025-03-21,"123,00",app,delivery,completed
ORD-0036388,R-0081,2025-03-26,"44,52",app,delivery,completed
ORD-0036389,R-0081,2025-03-28,"40,70",app,delivery,completed
ORD-0036390,R-0081,2025-03-30,"55,52",web,delivery,completed
ORD-0043965,R-0104,2025-03-09,"30,31",web,pickup,completed
ORD-0043966,R-0104,2025-03-22,"22,28",app,pickup,completed
ORD-0043967,R-0104,2025-03-05,"26,11",web,delivery,completed
ORD-0043968,R-0104,2025-03-12,"24,86",app,delivery,COMPLETED
ORD-0043969,R-0104,2025-03-07,"31,88",app,delivery,completed
ORD-0043970,R-0104,2025-03-05,"29,77",app,delivery,refunded
ORD-0043971,R-0104,2025-03-11,"20,52",app,delivery,completed
ORD-0043972,R-0104,2025-03-29,"35,50",app,delivery,completed
ORD-0043973,R-0104,2025-03-16,"48,51",web,pickup,completed
ORD-0043974,R-0104,2025-03-26,"33,80",app,delivery,completed
ORD-0043975,R-0104,2025-03-04,"20,17",app,delivery,completed
ORD-0043976,R-0104,2025-03-30,"18,26",web,delivery,completed
ORD-0043977,R-0104,2025-03-12,"28,95",app,delivery,completed
ORD-0043978,R-0104,2025-03-02,"36,44",app,pickup,completed
ORD-0043979,R-0104,2025-03-25,"14,25",app,delivery,completed
ORD-0043980,R-0104,2025-03-13,"32,91",app,pickup,completed
ORD-0043981,R-0104,2025-03-14,"30,72",web,pickup,completed
ORD-0043982,R-0104,2025-03-02,"31,82",web,delivery,Completed
ORD-0043983,R-0104,2025-03-17,"24,86",web,pickup,COMPLETED
ORD-0043984,R-0104,2025-03-07,"30,68",web,delivery,completed
ORD-0043985,R-0104,2025-03-17,"20,09",app,delivery,completed
ORD-0043986,R-0104,2025-03-17,"30,99",app,delivery,COMPLETED
ORD-0043987,R-0104,2025-03-09,"28,53",app,delivery,completed
ORD-0043988,R-0104,2025-03-02,"29,14",web,delivery,completed
ORD-0043989,R-0104,2025-03-02,"13,78",app,delivery,completed
ORD-0043990,R-0104,2025-03-29,"12,01",app,pickup,completed
ORD-0043991,R-0104,2025-03-29,"45,99",web,delivery,completed
ORD-0043992,R-0104,2025-03-02,"28,89",app,pickup,cancelled
ORD-0043993,R-0104,2025-03-26,"12,59",web,delivery,completed
ORD-0043994,R-0104,2025-03-04,"23,14",web,pickup,completed
ORD-0043995,R-0104,2025-03-28,"29,12",app,delivery,completed
ORD-0043996,R-0104,2025-03-21,"32,01",web,pickup,completed
