order_id,restaurant_id,order_date,order_value_eur,order_channel,fulfilment_type,order_status
ORD-0004100,R-0006,2025-06-28,53.18,app,delivery,completed
ORD-0004101,R-0006,2025-06-07,34.88,app,delivery,completed
ORD-0004102,R-0006,2025-06-27,29.92,app,delivery,completed
ORD-0004103,R-0006,2025-06-28,16.80,app,delivery,COMPLETED
ORD-0004104,R-0006,2025-06-20,46.39,web,delivery,completed
ORD-0004105,R-0006,2025-06-29,20.74,app,pickup,completed
ORD-0004106,R-0006,2025-06-13,47.50,app,delivery,completed
ORD-0004107,R-0006,2025-06-21,66.31,web,pickup,completed
ORD-0004108,R-0006,2025-06-01,21.98,app,pickup,completed
ORD-0004109,R-0006,2025-06-09,49.81,web,delivery,completed
ORD-0004110,R-0006,2025-06-18,32.81,app,delivery,completed
ORD-0004111,R-0006,2025-06-27,16.34,web,pickup,completed
ORD-0004112,R-0006,2025-06-29,22.61,web,pickup,completed
ORD-0004113,R-0006,2025-06-18,34.70,web,delivery,completed
ORD-0004114,R-0006,2025-06-27,40.65,app,delivery,completed
ORD-0004115,R-0006,2025-06-25,18.25,app,pickup,completed
ORD-0004116,R-0006,2025-06-24,32.89,app,delivery,completed
ORD-0004117,R-0006,2025-06-05,43.92,web,delivery,completed
ORD-0004118,R-0006,2025-06-15,50.56,app,delivery,completed
ORD-0004119,R-0006,2025-06-15,30.20,app,pickup,completed
ORD-0004120,R-0006,2025-06-24,38.15,app,delivery,completed
ORD-0004121,R-0006,2025-06-19,48.09,web,delivery,completed
ORD-0004122,R-0006,2025-06-26,44.38,app,pickup,completed
ORD-0004123,R-0006,2025-06-29,48.62,app,delivery,completed
ORD-0004124,R-0006,2025-06-18,33.89,web,delivery,completed
ORD-0004125,R-0006,2025-06-25,31.41,web,delivery,completed
ORD-0004126,R-0006,2025-06-18,35.91,web,delivery,completed
ORD-0004127,R-0006,2025-06-20,26.56,app,pickup,COMPLETED
ORD-0004128,R-0006,2025-06-15,52.70,app,delivery,completed
ORD-0004129,R-0006,2025-06-29,20.08,app,delivery,completed
ORD-0006059,R-0010,2025-06-19,27.19,web,delivery,completed
ORD-0006060,R-0010,2025-06-05,25.08,app,pickup,completed
ORD-0006061,R-0010,2025-06-09,69.77,web,delivery,completed
ORD-0006062,R-0010,2025-06-23,42.14,web,pickup,Completed
ORD-0006063,R-0010,2025-06-21,55.08,web,pickup,completed
ORD-0006064,R-0010,2025-06-12,46.16,web,pickup,completed
ORD-0006065,R-0010,2025-06-07,50.81,app,pickup,completed
ORD-0006066,R-0010,2025-06-26,48.54,web,pickup,completed
ORD-0006067,R-0010,2025-06-20,59.81,web,delivery,completed
ORD-0006068,R-0010,2025-06-21,34.57,app,delivery,completed
ORD-0006069,R-0010,2025-06-15,71.71,web,delivery,completed
ORD-0006070,R-0010,2025-06-12,32.37,web,delivery,completed
ORD-0006071,R-0010,2025-06-13,50.39,app,delivery,COMPLETED
ORD-0006072,R-0010,2025-06-01,29.59,web,delivery,completed
ORD-0006073,R-0010,2025-06-29,43.29,app,pickup,completed
ORD-0006074,R-0010,2025-06-12,33.33,web,delivery,COMPLETED
ORD-0006075,R-0010,2025-06-15,46.49,app,pickup,completed
ORD-0006076,R-0010,2025-06-12,56.17,web,delivery,completed
ORD-0006077,R-0010,2025-06-12,43.89,web,pickup,completed
ORD-0006078,R-0010,2025-06-21,95.96,app,delivery,COMPLETED
ORD-0006079,R-0010,2025-06-21,62.06,web,pickup,completed
ORD-0006080,R-0010,2025-06-25,39.16,app,pickup,completed
ORD-0006081,R-0010,2025-06-03,41.31,app,delivery,completed
ORD-0006082,R-0010,2025-06-27,53.07,web,pickup,completed
ORD-0006083,R-0010,2025-06-29,59.97,web,delivery,completed
ORD-0006084,R-0010,2025-06-30,26.88,web,pickup,completed
ORD-0006085,R-0010,2025-06-05,54.13,web,delivery,completed
ORD-0006086,R-0010,2025-06-15,29.32,app,delivery,completed
ORD-0006087,R-0010,2025-06-29,56.39,web,delivery,completed
ORD-0006088,R-0010,2025-06-23,64.39,web,pickup,completed
ORD-0006089,R-0010,2025-06-02,47.72,web,pickup,completed
ORD-0006090,R-0010,2025-06-27,19.30,web,pickup,completed
ORD-0006091,R-0010,2025-06-26,21.90,web,delivery,completed
ORD-0006092,R-0010,2025-06-24,52.66,web,delivery,completed
ORD-0006093,R-0010,2025-06-13,18.39,app,delivery,COMPLETED
ORD-0006094,R-0010,2025-06-20,57.88,web,delivery,completed
ORD-0006095,R-0010,2025-06-22,66.60,app,delivery,completed
ORD-0006096,R-0010,2025-06-13,70.46,web,delivery,completed
ORD-0006097,R-0010,2025-06-24,38.97,app,pickup,completed
ORD-0006098,R-0010,2025-06-09,50.27,web,pickup,completed
ORD-0006099,R-0010,2025-06-06,49.82,web,delivery,completed
ORD-0006100,R-0010,2025-06-27,26.55,web,pickup,completed
ORD-0006101,R-0010,2025-06-11,56.38,web,pickup,completed
ORD-0006102,R-0010,2025-06-02,71.78,web,pickup,completed
ORD-0006103,R-0010,2025-06-26,55.21,app,pickup,completed
ORD-0006104,R-0010,2025-06-25,35.34,web,delivery,completed
ORD-0006105,R-0010,2025-06-25,56.27,app,pickup,completed
ORD-0006106,R-0010,2025-06-11,69.33,app,delivery,COMPLETED
ORD-0006107,R-0010,2025-06-19,66.00,web,delivery,completed
ORD-0006108,R-0010,2025-06-01,67.66,app,pickup,completed
ORD-0006109,R-0010,2025-06-01,25.40,web,pickup,completed
ORD-0006110,R-0010,2025-06-08,53.48,web,delivery,completed
ORD-0006111,R-0010,2025-06-16,54.32,app,pickup,completed
ORD-0006112,R-0010,2025-06-19,62.92,web,pickup,Completed
ORD-0006113,R-0010,2025-06-05,51.74,app,delivery,completed
ORD-0006114,R-0010,2025-06-27,82.35,web,pickup,completed
ORD-0006115,R-0010,2025-06-29,23.25,app,delivery,completed
ORD-0006116,R-0010,2025-06-05,52.57,web,pickup,completed
ORD-0006117,R-0010,2025-06-26,51.03,app,pickup,completed
ORD-0006118,R-0010,2025-06-20,64.59,app,delivery,completed
ORD-0006119,R-0010,2025-06-15,82.04,web,pickup,completed
ORD-0006120,R-0010,2025-06-15,33.04,web,delivery,completed
ORD-0006121,R-0010,2025-06-23,75.02,web,pickup,completed
ORD-0006122,R-0010,2025-06-07,62.50,web,pickup,completed
ORD-0006123,R-0010,2025-06-19,39.77,app,pickup,completed
ORD-0006124,R-0010,2025-06-08,32.79,web,pickup,completed
ORD-0006125,R-0010,2025-06-04,45.91,web,pickup,completed
ORD-0006126,R-0010,2025-06-17,47.47,app,delivery,COMPLETED
ORD-0006127,R-0010,2025-06-08,52.35,web,pickup,completed
ORD-0006128,R-0010,2025-06-23,33.74,web,pickup,completed
ORD-0006129,R-0010,2025-06-20,57.87,web,delivery,completed
ORD-0006130,R-0010,2025-06-07,39.59,app,delivery,completed
ORD-0006131,R-0010,2025-06-27,72.63,app,delivery,completed
ORD-0006132,R-0010,2025-06-12,80.90,web,pickup,completed
ORD-0006133,R-0010,2025-06-22,33.99,web,pickup,cancelled
ORD-0006134,R-0010,2025-06-08,47.12,app,pickup,completed
ORD-0006135,R-0010,2025-06-07,66.29,web,delivery,completed
ORD-0006136,R-0010,2025-06-27,51.08,web,pickup,completed
ORD-0006137,R-0010,2025-06-28,27.77,web,pickup,completed
ORD-0006138,R-0010,2025-06-12,58.96,web,delivery,COMPLETED
ORD-0006139,R-0010,2025-06-10,34.01,web,delivery,completed
ORD-0006140,R-0010,2025-06-21,49.66,web,pickup,completed
ORD-0006141,R-0010,2025-06-07,31.76,web,pickup,completed
ORD-0006142,R-0010,2025-06-27,62.03,web,delivery,completed
ORD-0006143,R-0010,2025-06-01,39.36,app,pickup,COMPLETED
ORD-0006144,R-0010,2025-06-06,64.53,web,pickup,completed
ORD-0006145,R-0010,2025-06-05,39.36,web,delivery,completed
ORD-0006146,R-0010,2025-06-10,35.63,web,delivery,Cancelled
ORD-0006147,R-0010,2025-06-27,53.76,web,pickup,completed
ORD-0006148,R-0010,2025-06-20,30.82,web,delivery,completed
ORD-0006149,R-0010,2025-06-04,83.61,web,pickup,COMPLETED
ORD-0006150,R-0010,2025-06-03,45.73,web,delivery,COMPLETED
ORD-0006151,R-0010,2025-06-09,34.51,web,delivery,COMPLETED
ORD-0006152,R-0010,2025-06-20,39.68,web,delivery,completed
ORD-0006153,R-0010,2025-06-19,42.94,app,pickup,completed
ORD-0006154,R-0010,2025-06-05,61.92,web,delivery,completed
ORD-0006155,R-0010,2025-06-23,30.52,web,delivery,completed
ORD-0006156,R-0010,2025-06-20,40.13,web,delivery,cancelled
ORD-0006157,R-0010,2025-06-30,41.88,web,delivery,completed
ORD-0006158,R-0010,2025-06-17,75.98,web,pickup,completed
ORD-0006159,R-0010,2025-06-11,62.00,web,delivery,completed
ORD-0006160,R-0010,2025-06-05,77.34,web,delivery,completed
ORD-0006161,R-0010,2025-06-28,46.61,app,delivery,completed
ORD-0006162,R-0010,2025-06-02,72.92,app,delivery,completed
ORD-0006163,R-0010,2025-06-12,68.54,app,delivery,completed
ORD-0006164,R-0010,2025-06-17,55.37,app,pickup,completed
ORD-0009030,R-0013,2025-06-05,17.06,app,delivery,completed
ORD-0009031,R-0013,2025-06-07,48.59,app,pickup,COMPLETED
ORD-0009032,R-0013,2025-06-08,14.07,app,delivery,completed
ORD-0009033,R-0013,2025-06-23,29.16,web,delivery,completed
ORD-0009034,R-0013,2025-06-05,26.58,app,delivery,Completed
ORD-0009035,R-0013,2025-06-26,15.21,web,delivery,completed
ORD-0009036,R-0013,2025-06-22,33.66,app,delivery,completed
ORD-0009037,R-0013,2025-06-13,23.20,web,delivery,completed
ORD-0009038,R-0013,2025-06-18,51.17,web,delivery,completed
ORD-0009039,R-0013,2025-06-29,43.12,app,pickup,completed
ORD-0009040,R-0013,2025-06-06,32.40,app,pickup,completed
ORD-0009041,R-0013,2025-06-14,12.03,app,pickup,Completed
ORD-0009042,R-0013,2025-06-14,24.40,web,delivery,Completed
ORD-0009261,R-0015,2025-06-29,20.01,web,pickup,completed
ORD-0009262,R-0015,2025-06-28,23.76,app,pickup,completed
ORD-0009263,R-0015,2025-06-04,21.18,web,pickup,completed
ORD-0009264,R-0015,2025-06-26,20.44,web,pickup,Completed
ORD-0009265,R-0015,2025-06-17,28.89,web,pickup,completed
ORD-0009266,R-0015,2025-06-29,17.54,web,delivery,completed
ORD-0009267,R-0015,2025-06-16,46.34,app,pickup,completed
ORD-0009268,R-0015,2025-06-07,28.34,app,pickup,completed
ORD-0009269,R-0015,2025-06-27,11.48,web,pickup,completed
ORD-0009270,R-0015,2025-06-28,28.98,app,pickup,completed
ORD-0009271,R-0015,2025-06-17,15.81,app,pickup,completed
ORD-0009272,R-0015,2025-06-13,25.38,web,delivery,completed
ORD-0009273,R-0015,2025-06-24,22.24,app,pickup,completed
ORD-0009274,R-0015,2025-06-03,32.02,web,delivery,completed
ORD-0009275,R-0015,2025-06-26,31.86,web,pickup,completed
ORD-0009276,R-0015,2025-06-27,28.30,app,pickup,completed
ORD-0009277,R-0015,2025-06-10,54.96,app,delivery,Completed
ORD-0009278,R-0015,2025-06-01,18.69,app,delivery,completed
ORD-0009279,R-0015,2025-06-01,46.76,app,delivery,cancelled
ORD-0009280,R-0015,2025-06-30,43.82,app,pickup,completed
ORD-0009281,R-0015,2025-06-24,27.58,web,pickup,completed
ORD-0009282,R-0015,2025-06-12,29.08,web,pickup,completed
ORD-0009283,R-0015,2025-06-27,38.98,app,pickup,completed
ORD-0009284,R-0015,2025-06-28,22.36,web,delivery,completed
ORD-0009285,R-0015,2025-06-28,20.57,app,pickup,completed
ORD-0009286,R-0015,2025-06-15,21.05,app,pickup,completed
ORD-0009287,R-0015,2025-06-26,27.04,web,pickup,completed
ORD-0009288,R-0015,2025-06-02,19.36,app,delivery,completed
ORD-0009289,R-0015,2025-06-06,18.71,web,pickup,Completed
ORD-0009290,R-0015,2025-06-20,16.31,app,pickup,completed
ORD-0009291,R-0015,2025-06-04,15.45,web,pickup,completed
ORD-0009292,R-0015,2025-06-02,17.96,web,delivery,Refunded
ORD-0009293,R-0015,2025-06-04,18.14,web,pickup,completed
ORD-0009294,R-0015,2025-06-14,26.92,web,delivery,COMPLETED
ORD-0009295,R-0015,2025-06-15,18.27,app,delivery,completed
ORD-0009296,R-0015,2025-06-28,31.87,web,delivery,completed
ORD-0009297,R-0015,2025-06-14,60.89,app,pickup,completed
ORD-0009298,R-0015,2025-06-16,41.14,app,pickup,completed
ORD-0009299,R-0015,2025-06-26,14.93,app,pickup,COMPLETED
ORD-0009300,R-0015,2025-06-26,20.86,web,pickup,completed
ORD-0009301,R-0015,2025-06-11,13.62,web,pickup,completed
ORD-0009302,R-0015,2025-06-22,27.98,app,delivery,completed
ORD-0009303,R-0015,2025-06-27,28.70,web,pickup,completed
ORD-0009304,R-0015,2025-06-26,25.67,app,delivery,cancelled
ORD-0009305,R-0015,2025-06-11,15.01,web,delivery,completed
ORD-0009306,R-0015,2025-06-23,17.89,web,pickup,completed
ORD-0009307,R-0015,2025-06-22,39.06,app,delivery,completed
ORD-0009308,R-0015,2025-06-08,30.57,web,delivery,completed
ORD-0009309,R-0015,2025-06-21,17.55,web,pickup,completed
ORD-0009310,R-0015,2025-06-04,13.54,web,delivery,Completed
ORD-0009311,R-0015,2025-06-09,23.04,web,delivery,completed
ORD-0009312,R-0015,2025-06-01,24.34,app,pickup,completed
ORD-0009313,R-0015,2025-06-05,13.53,app,delivery,completed
ORD-0009314,R-0015,2025-06-04,20.78,web,pickup,completed
ORD-0009315,R-0015,2025-06-29,20.77,app,pickup,cancelled
ORD-0009316,R-0015,2025-06-06,19.85,app,pickup,refunded
ORD-0009317,R-0015,2025-06-03,19.71,app,delivery,COMPLETED
ORD-0009318,R-0015,2025-06-23,26.82,web,delivery,completed
ORD-0010383,R-0017,2025-06-01,18.28,web,delivery,completed
ORD-0010384,R-0017,2025-06-06,44.33,web,delivery,completed
ORD-0010385,R-0017,2025-06-29,34.24,web,delivery,completed
ORD-0010386,R-0017,2025-06-03,30.52,app,delivery,completed
ORD-0010387,R-0017,2025-06-21,20.20,app,pickup,completed
ORD-0010388,R-0017,2025-06-24,39.28,web,pickup,completed
ORD-0010389,R-0017,2025-06-23,19.51,web,delivery,completed
ORD-0010390,R-0017,2025-06-11,43.32,web,pickup,completed
ORD-0010391,R-0017,2025-06-20,25.24,app,delivery,completed
ORD-0010392,R-0017,2025-06-09,43.32,web,pickup,completed
ORD-0010393,R-0017,2025-06-13,23.99,web,delivery,cancelled
ORD-0010394,R-0017,2025-06-26,20.74,web,delivery,COMPLETED
ORD-0010395,R-0017,2025-06-19,26.78,app,delivery,completed
ORD-0010396,R-0017,2025-06-14,23.73,web,delivery,completed
ORD-0010397,R-0017,2025-06-21,27.71,web,pickup,completed
ORD-0010398,R-0017,2025-06-23,46.21,web,pickup,completed
ORD-0010399,R-0017,2025-06-28,25.14,web,pickup,completed
ORD-0010400,R-0017,2025-06-24,29.09,app,delivery,Completed
ORD-0010401,R-0017,2025-06-15,48.48,app,pickup,completed
